Unnamed: 0,Working_Year,Designation,Experience,Employment_Status,Salary_In_Rupees,Employee_Location,Company_Location,Company_Size,Remote_Working_Ratio,Salary_Currency,salary_in_usd,Salary_In_USD
,2024-01-01,Data Scientist,SE,FT,220000.0,US,US,M,100,USD,220000.0,220000.0
,2024-01-01,Data Science,EX,FT,220000.0,US,US,M,100,USD,220000.0,220000.0
,2024-01-01,Data Engineer,EX,FT,220000.0,US,US,M,100,USD,220000.0,220000.0
,2024-01-01,Machine Learning Engineer,SE,FT,220000.0,CA,CA,M,0,USD,220000.0,220000.0
,2024-01-01,Machine Learning Engineer,SE,FT,220000.0,US,US,M,0,USD,220000.0,220000.0
,2024-01-01,Data Product Manager,SE,FT,220000.0,GB,GB,M,0,USD,220000.0,220000.0
,2024-01-01,Data Scientist,SE,FT,220000.0,US,US,M,0,USD,220000.0,220000.0
,2024-01-01,Data Science,EX,FT,220000.0,US,US,M,100,USD,220000.0,220000.0
,2024-01-01,Data Scientist,MI,FT,220000.0,US,US,M,0,USD,220000.0,220000.0
,2024-01-01,Machine Learning Engineer,MI,FT,220000.0,US,US,M,0,USD,220000.0,220000.0
,2024-01-01,Data Engineer,SE,FT,220000.0,US,US,M,0,USD,220000.0,220000.0
,2024-01-01,Machine Learning Engineer,SE,FT,220000.0,US,US,M,0,USD,220000.0,220000.0
,2024-01-01,Data Engineer,SE,FT,220000.0,US,US,M,0,USD,220000.0,220000.0
,2024-01-01,Machine Learning Scientist,SE,FT,220000.0,US,US,M,0,USD,220000.0,220000.0
,2024-01-01,Data Science,MI,FT,220000.0,US,US,M,0,USD,220000.0,220000.0
,2024-01-01,Data Engineer,SE,FT,220000.0,CA,CA,M,0,USD,220000.0,220000.0
,2024-01-01,Data Science,MI,FT,220000.0,US,US,M,0,USD,220000.0,220000.0
,2024-01-01,Data Engineer,SE,FT,221630.0,US,US,M,0,USD,221630.0,221630.0
,2024-01-01,Analytics Engineer,MI,FT,221500.0,US,US,M,0,USD,221500.0,221500.0
,2024-01-01,Machine Learning Engineer,SE,FT,221000.0,US,US,M,0,USD,221000.0,221000.0
,2024-01-01,Machine Learning Engineer,SE,FT,221000.0,US,US,M,0,USD,221000.0,221000.0
,2024-01-01,Machine Learning Engineer,SE,FT,221000.0,US,US,M,0,USD,221000.0,221000.0
,2024-01-01,Data Engineer,SE,FT,221000.0,US,US,M,0,USD,221000.0,221000.0
,2024-01-01,Data Science,EX,FT,221000.0,US,US,M,0,USD,221000.0,221000.0
,2024-01-01,Machine Learning Engineer,SE,FT,221000.0,US,US,M,0,USD,221000.0,221000.0
,2024-01-01,Data Engineer,SE,FT,221000.0,US,US,M,0,USD,221000.0,221000.0
,2024-01-01,Data Scientist,SE,FT,220800.0,US,US,M,0,USD,220800.0,220800.0
,2024-01-01,Machine Learning Engineer,SE,FT,220600.0,US,US,M,0,USD,220600.0,220600.0
,2024-01-01,Machine Learning Engineer,SE,FT,220067.0,US,US,M,100,USD,220067.0,220067.0
,2024-01-01,Machine Learning Scientist,SE,FT,220000.0,US,US,M,0,USD,220000.0,220000.0
,2024-01-01,Machine Learning Scientist,SE,FT,220000.0,US,US,M,0,USD,220000.0,220000.0
,2024-01-01,Data Scientist,SE,FT,220000.0,US,US,M,0,USD,220000.0,220000.0
,2024-01-01,Data Science,EX,FT,220000.0,US,US,M,100,USD,220000.0,220000.0
,2024-01-01,Computer Vision Engineer,SE,FT,220000.0,US,US,M,100,USD,220000.0,220000.0
,2024-01-01,Analytics Engineer,MI,FT,220000.0,US,US,M,0,USD,220000.0,220000.0
,2024-01-01,Data Engineer,MI,FT,220000.0,US,US,M,100,USD,220000.0,220000.0
,2024-01-01,Data Analyst,EN,FT,90000.0,US,US,M,0,USD,90000.0,90000.0
,2024-01-01,Data Analyst,EN,FT,90000.0,US,US,M,0,USD,90000.0,90000.0
,2024-01-01,Data Architect,SE,FT,90000.0,GB,GB,M,0,GBP,112500.0,90000.0
,2024-01-01,Data Engineer,MI,FT,90000.0,US,US,M,0,USD,90000.0,90000.0
,2024-01-01,Data Engineer,SE,FT,90000.0,GB,GB,M,0,GBP,112500.0,90000.0
,2024-01-01,Data Analyst,SE,FT,90000.0,CA,CA,M,0,USD,90000.0,90000.0
,2024-01-01,Machine Learning Scientist,SE,FT,90000.0,US,US,M,0,USD,90000.0,90000.0
,2024-01-01,Data Analyst,EN,FT,90000.0,US,US,M,100,USD,90000.0,90000.0
,2024-01-01,Business Intelligence Analyst,EN,FT,90000.0,US,US,M,100,USD,90000.0,90000.0
,2024-01-01,Data Science,EN,FT,90000.0,US,US,M,0,USD,90000.0,90000.0
,2024-01-01,Data Scientist,MI,FT,90000.0,US,US,M,100,USD,90000.0,90000.0
,2024-01-01,Data Engineer,MI,FT,90000.0,US,US,M,100,USD,90000.0,90000.0
,2024-01-01,Data Scientist,MI,FT,90000.0,US,US,M,100,USD,90000.0,90000.0
,2024-01-01,Data Architect,SE,FT,90000.0,GB,GB,M,0,GBP,112500.0,90000.0
,2024-01-01,Robotics Engineer,MI,FT,90000.0,US,US,M,0,USD,90000.0,90000.0
,2024-01-01,Data Analyst,EN,FT,90000.0,US,US,M,100,USD,90000.0,90000.0
,2024-01-01,Data Analyst,EN,FT,90000.0,US,US,M,0,USD,90000.0,90000.0
,2024-01-01,Data Engineer,MI,FT,90000.0,US,US,M,100,USD,90000.0,90000.0
,2024-01-01,Data Engineer,SE,FT,90000.0,US,US,M,100,USD,90000.0,90000.0
,2024-01-01,Data Scientist,SE,FT,220000.0,US,US,M,0,USD,220000.0,220000.0
,2024-01-01,Data Science,EX,FT,220000.0,US,US,M,100,USD,220000.0,220000.0
,2024-01-01,Research Analyst,EN,FT,90000.0,US,US,M,0,USD,90000.0,90000.0
,2024-01-01,Machine Learning Engineer,MI,FT,90000.0,IE,IE,M,100,EUR,100000.0,90000.0
,2024-01-01,Data Analyst,EN,FT,90000.0,US,US,M,0,USD,90000.0,90000.0
,2024-01-01,AI Engineer,SE,FT,90000.0,GB,GB,M,100,GBP,112500.0,90000.0
,2024-01-01,Data Engineer,MI,FT,90000.0,US,US,M,100,USD,90000.0,90000.0
,2024-01-01,Data Science Consultant,SE,FT,90000.0,US,US,M,0,USD,90000.0,90000.0
,2024-01-01,BI Developer,SE,FT,90000.0,US,US,M,100,USD,90000.0,90000.0
,2024-01-01,Data Scientist,MI,FT,90000.0,US,US,M,100,USD,90000.0,90000.0
,2024-01-01,Data Science Manager,SE,FT,90000.0,US,US,M,100,USD,90000.0,90000.0
,2024-01-01,Data Analyst,EN,FT,90000.0,US,US,M,0,USD,90000.0,90000.0
,2024-01-01,Data Engineer,EN,FT,90000.0,US,US,M,0,USD,90000.0,90000.0
,2024-01-01,Data Scientist,MI,FT,90000.0,US,US,M,100,USD,90000.0,90000.0
,2024-01-01,Data Analyst,SE,FT,90000.0,US,US,M,0,USD,90000.0,90000.0
,2024-01-01,Data Analyst,SE,FT,90000.0,US,US,M,0,USD,90000.0,90000.0
,2024-01-01,Data Engineer,SE,FT,90000.0,US,US,M,0,USD,90000.0,90000.0
,2024-01-01,Data Analyst,MI,FT,96750.0,US,US,M,0,USD,96750.0,96750.0
,2024-01-01,Data Analyst,EN,FT,96761.0,US,US,M,0,USD,96761.0,96761.0
,2024-01-01,AI Engineer,MI,FT,166000.0,US,US,M,0,USD,166000.0,166000.0
,2024-01-01,Data Engineer,SE,FT,135000.0,US,US,M,0,USD,135000.0,135000.0
,2024-01-01,Data Scientist,MI,FT,135000.0,US,US,M,100,USD,135000.0,135000.0
,2024-01-01,Data Scientist,MI,FT,135000.0,US,US,M,100,USD,135000.0,135000.0
,2024-01-01,Data Engineer,SE,FT,135000.0,US,US,M,100,USD,135000.0,135000.0
,2024-01-01,Data Analyst,SE,FT,135000.0,US,US,M,0,USD,135000.0,135000.0
,2024-01-01,Data Engineer,SE,FT,135000.0,US,US,M,0,USD,135000.0,135000.0
,2024-01-01,Data Engineer,SE,FT,135000.0,US,US,M,100,USD,135000.0,135000.0
,2024-01-01,Analytics Engineer,SE,FT,135000.0,US,US,M,0,USD,135000.0,135000.0
,2024-01-01,Data Analyst,SE,FT,135000.0,US,US,M,0,USD,135000.0,135000.0
,2024-01-01,Data Scientist,MI,FT,135000.0,US,US,M,0,USD,135000.0,135000.0
,2024-01-01,Data Engineer,MI,FT,135000.0,US,US,M,0,USD,135000.0,135000.0
,2024-01-01,Data Architect,SE,FT,135000.0,CA,CA,M,100,CAD,103846.0,135000.0
,2024-01-01,Research Engineer,MI,FT,135000.0,US,US,M,0,USD,135000.0,135000.0
,2024-01-01,Data Scientist,SE,FT,135000.0,US,US,M,100,USD,135000.0,135000.0
,2024-01-01,Data Engineer,SE,FT,135000.0,US,US,M,100,USD,135000.0,135000.0
,2024-01-01,Data Engineer,MI,FT,103977.0,US,US,M,0,USD,103977.0,103977.0
,2024-01-01,Analytics Engineer,MI,FT,135000.0,US,US,M,100,USD,135000.0,135000.0
,2024-01-01,Data Product Manager,MI,FT,103977.0,US,US,M,0,USD,103977.0,103977.0
,2024-01-01,Data Analyst,SE,FT,103786.0,US,US,M,0,USD,103786.0,103786.0
,2024-01-01,Data Engineer,SE,FT,103000.0,US,US,M,0,USD,103000.0,103000.0
,2024-01-01,Data Scientist,MI,FT,103000.0,US,US,M,100,USD,103000.0,103000.0
,2024-01-01,Data Engineer,SE,FT,103000.0,US,US,M,0,USD,103000.0,103000.0
,2024-01-01,Data Engineer,SE,FT,168600.0,US,US,M,100,USD,168600.0,168600.0
,2024-01-01,Data Architect,SE,FT,135127.0,US,US,M,100,USD,135127.0,135127.0
,2024-01-01,Data Scientist,MI,FT,135097.0,US,US,M,0,USD,135097.0,135097.0
,2024-01-01,Data Engineer,SE,FT,135000.0,US,US,M,100,USD,135000.0,135000.0
,2024-01-01,Data Scientist,MI,FT,135000.0,US,US,M,0,USD,135000.0,135000.0
,2024-01-01,Data Analyst,MI,FT,135000.0,US,US,M,0,USD,135000.0,135000.0
,2024-01-01,Business Intelligence Analyst,MI,FT,135000.0,US,US,M,0,USD,135000.0,135000.0
,2024-01-01,Data Scientist,SE,FT,103275.0,US,US,M,100,USD,103275.0,103275.0
,2024-01-01,Research Scientist,SE,FT,103300.0,US,US,M,0,USD,103300.0,103300.0
,2024-01-01,Data Engineer,SE,FT,103330.0,US,US,M,0,USD,103330.0,103330.0
,2024-01-01,Data Scientist,SE,FT,103500.0,US,US,M,0,USD,103500.0,103500.0
,2024-01-01,Data Analyst,MI,FT,103500.0,US,US,M,0,USD,103500.0,103500.0
,2024-01-01,Data Analyst,EN,FT,103800.0,US,US,M,0,USD,103800.0,103800.0
,2024-01-01,Data Engineer,SE,FT,135000.0,US,US,M,0,USD,135000.0,135000.0
,2024-01-01,Data Integration Engineer,EN,FT,135000.0,US,US,M,100,USD,135000.0,135000.0
,2024-01-01,Data Analyst,SE,FT,135000.0,US,US,M,0,USD,135000.0,135000.0
,2024-01-01,Data Science,SE,FT,204000.0,US,US,M,0,USD,204000.0,204000.0
,2024-01-01,Data Engineer,SE,FT,204000.0,US,US,M,0,USD,204000.0,204000.0
,2024-01-01,Data Science,SE,FT,204000.0,US,US,M,0,USD,204000.0,204000.0
,2024-01-01,Data Scientist,EN,FT,104500.0,US,US,M,0,USD,104500.0,104500.0
,2024-01-01,Data Scientist,SE,FT,104603.0,US,US,M,0,USD,104603.0,104603.0
,2024-01-01,Data Science,EX,FT,204000.0,US,US,M,0,USD,204000.0,204000.0
,2024-01-01,Data Scientist,SE,FT,204000.0,US,US,M,0,USD,204000.0,204000.0
,2024-01-01,Analytics Engineer,SE,FT,104755.0,GB,GB,M,0,GBP,130943.0,104755.0
,2024-01-01,Data Scientist,SE,FT,104800.0,US,US,M,100,USD,104800.0,104800.0
,2024-01-01,Business Intelligence Lead,SE,FT,104800.0,US,US,M,100,USD,104800.0,104800.0
,2024-01-01,Business Intelligence Developer,SE,FT,104828.0,US,US,M,0,USD,104828.0,104828.0
,2024-01-01,Data Scientist,MI,FT,104922.0,US,US,M,0,USD,104922.0,104922.0
,2024-01-01,Business Intelligence Engineer,SE,FT,104981.0,US,US,M,100,USD,104981.0,104981.0
,2024-01-01,Machine Learning Engineer,SE,FT,104981.0,US,US,M,100,USD,104981.0,104981.0
,2024-01-01,Data Analyst,SE,FT,169000.0,US,US,M,100,USD,169000.0,169000.0
,2024-01-01,Data Scientist,SE,FT,204200.0,US,US,M,0,USD,204200.0,204200.0
,2024-01-01,Data Engineer,SE,FT,204300.0,US,US,M,0,USD,204300.0,204300.0
,2024-01-01,Data Engineer,MI,FT,104100.0,US,US,M,100,USD,104100.0,104100.0
,2024-01-01,Data Engineer,SE,FT,104000.0,US,US,M,0,USD,104000.0,104000.0
,2024-01-01,Data Lead,SE,FT,135000.0,US,US,M,100,USD,135000.0,135000.0
,2024-01-01,Data Engineer,SE,FT,135000.0,US,US,M,100,USD,135000.0,135000.0
,2024-01-01,Data Analyst,SE,FT,135000.0,US,US,M,0,USD,135000.0,135000.0
,2024-01-01,Data Science Engineer,MI,FT,135000.0,US,US,M,100,USD,135000.0,135000.0
,2024-01-01,Data Scientist,SE,FT,168800.0,US,US,M,0,USD,168800.0,168800.0
,2024-01-01,Data Engineer,EX,FT,168854.0,US,US,M,0,USD,168854.0,168854.0
,2024-01-01,Data Science Consultant,SE,FT,104000.0,US,US,M,0,USD,104000.0,104000.0
,2024-01-01,Data Analyst,EN,FT,103000.0,US,US,M,100,USD,103000.0,103000.0
,2024-01-01,Data Science Consultant,SE,FT,104000.0,US,US,M,0,USD,104000.0,104000.0
,2024-01-01,Data Science,MI,FT,104000.0,US,US,M,0,USD,104000.0,104000.0
,2024-01-01,Data Scientist,SE,FT,104000.0,US,US,M,0,USD,104000.0,104000.0
,2024-01-01,Data Scientist,SE,FT,104000.0,US,US,M,100,USD,104000.0,104000.0
,2024-01-01,Applied Scientist,EN,FT,104000.0,US,US,M,100,USD,104000.0,104000.0
,2024-01-01,Analytics Engineer,MI,FT,104000.0,US,US,M,100,USD,104000.0,104000.0
,2024-01-01,Data Engineer,SE,FT,104000.0,US,US,M,0,USD,104000.0,104000.0
,2024-01-01,Research Scientist,SE,FT,104000.0,US,US,M,0,USD,104000.0,104000.0
,2024-01-01,Applied Scientist,EN,FT,104000.0,US,US,M,100,USD,104000.0,104000.0
,2024-01-01,Data Engineer,SE,FT,169200.0,US,US,M,0,USD,169200.0,169200.0
,2024-01-01,Data Engineer,MI,FT,103000.0,US,US,M,0,USD,103000.0,103000.0
,2024-01-01,Machine Learning Engineer,SE,FT,135200.0,US,US,M,0,USD,135200.0,135200.0
,2024-01-01,Data Analyst,SE,FT,100000.0,US,US,M,0,USD,100000.0,100000.0
,2024-01-01,Data Integration Engineer,SE,FT,100000.0,US,US,M,0,USD,100000.0,100000.0
,2024-01-01,Business Intelligence Analyst,MI,FT,100000.0,US,US,M,0,USD,100000.0,100000.0
,2024-01-01,Data Scientist,SE,FT,100022.0,US,US,M,100,USD,100022.0,100022.0
,2024-01-01,Research Analyst,EN,FT,100144.0,CA,CA,M,0,USD,100144.0,100144.0
,2024-01-01,Data Scientist,SE,FT,100200.0,US,US,M,0,USD,100200.0,100200.0
,2024-01-01,Data Engineer,SE,FT,100200.0,US,US,M,0,USD,100200.0,100200.0
,2024-01-01,Data Scientist,SE,FT,100200.0,US,US,M,0,USD,100200.0,100200.0
,2024-01-01,Research Scientist,MI,FT,100400.0,US,US,L,0,USD,100400.0,100400.0
,2024-01-01,Data Scientist,SE,FT,100600.0,US,US,M,0,USD,100600.0,100600.0
,2024-01-01,Data Engineer,MI,FT,100700.0,US,US,M,0,USD,100700.0,100700.0
,2024-01-01,Data Scientist,MI,FT,100800.0,CA,CA,M,0,USD,100800.0,100800.0
,2024-01-01,Machine Learning Engineer,SE,FT,101000.0,US,US,M,0,USD,101000.0,101000.0
,2024-01-01,Data Analyst,EN,FT,101000.0,US,US,M,0,USD,101000.0,101000.0
,2024-01-01,Data Analyst,EN,FT,101000.0,US,US,M,0,USD,101000.0,101000.0
,2024-01-01,Data Developer,MI,FT,100000.0,US,US,M,100,USD,100000.0,100000.0
,2024-01-01,Research Engineer,MI,FT,101000.0,US,US,M,0,USD,101000.0,101000.0
,2024-01-01,Data Integration Engineer,MI,FT,100000.0,US,US,M,0,USD,100000.0,100000.0
,2024-01-01,Data Integration Specialist,MI,FT,100000.0,US,US,M,100,USD,100000.0,100000.0
,2024-01-01,Data Engineer,SE,FT,100000.0,US,US,M,0,USD,100000.0,100000.0
,2024-01-01,Data Engineer,SE,FT,100000.0,US,US,M,100,USD,100000.0,100000.0
,2024-01-01,Data Analyst,SE,FT,100000.0,US,US,M,0,USD,100000.0,100000.0
,2024-01-01,Data Scientist,MI,FT,100000.0,US,US,M,100,USD,100000.0,100000.0
,2024-01-01,Data Management Consultant,SE,FT,100000.0,US,US,M,0,USD,100000.0,100000.0
,2024-01-01,Data Analyst,EN,FT,100000.0,US,US,M,0,USD,100000.0,100000.0
,2024-01-01,Data Engineer,SE,FT,100000.0,US,US,M,0,USD,100000.0,100000.0
,2024-01-01,Data Analyst,EX,FT,100000.0,US,US,M,0,USD,100000.0,100000.0
,2024-01-01,Data Engineer,SE,FT,100000.0,PL,PL,M,100,EUR,111111.0,100000.0
,2024-01-01,Data Integration Engineer,MI,FT,100000.0,US,US,M,0,USD,100000.0,100000.0
,2024-01-01,Data Engineer,SE,FT,100000.0,US,US,M,100,USD,100000.0,100000.0
,2024-01-01,Data Engineer,SE,FT,100000.0,US,US,M,0,USD,100000.0,100000.0
,2024-01-01,Data Engineer,MI,FT,100000.0,US,US,M,100,USD,100000.0,100000.0
,2024-01-01,Data Analyst,EN,FT,100000.0,US,US,M,0,USD,100000.0,100000.0
,2024-01-01,Data Engineer,MI,FT,100000.0,US,US,M,100,USD,100000.0,100000.0
,2024-01-01,Data Analyst,EN,FT,100000.0,US,US,M,100,USD,100000.0,100000.0
,2024-01-01,Data Engineer,SE,FT,101100.0,US,US,M,100,USD,101100.0,101100.0
,2024-01-01,Analytics Engineer,SE,FT,101100.0,US,US,M,100,USD,101100.0,101100.0
,2024-01-01,Research Engineer,EN,FT,101200.0,US,US,M,0,USD,101200.0,101200.0
,2024-01-01,Data Analyst,SE,FT,102000.0,US,US,M,0,USD,102000.0,102000.0
,2024-01-01,Data Engineer,MI,FT,102000.0,US,US,M,0,USD,102000.0,102000.0
,2024-01-01,Data Engineer,SE,FT,102200.0,US,US,M,100,USD,102200.0,102200.0
,2024-01-01,Data Scientist,MI,FT,102300.0,US,US,M,100,USD,102300.0,102300.0
,2024-01-01,Data Engineer,SE,FT,135920.0,US,US,M,100,USD,135920.0,135920.0
,2024-01-01,Data Infrastructure Engineer,SE,FT,135920.0,US,US,M,100,USD,135920.0,135920.0
,2024-01-01,Cloud Database Engineer,SE,FT,102500.0,US,US,M,100,USD,102500.0,102500.0
,2024-01-01,Data Architect,SE,FT,168500.0,US,US,M,0,USD,168500.0,168500.0
,2024-01-01,Machine Learning Engineer,SE,FT,102900.0,GB,GB,M,100,USD,102900.0,102900.0
,2024-01-01,Applied Scientist,SE,FT,168600.0,US,US,M,100,USD,168600.0,168600.0
,2024-01-01,Machine Learning Engineer,SE,FT,135549.0,US,US,M,100,USD,135549.0,135549.0
,2024-01-01,Machine Learning Engineer,SE,FT,135482.0,US,US,M,100,USD,135482.0,135482.0
,2024-01-01,Data Scientist,MI,FT,135450.0,US,US,M,100,USD,135450.0,135450.0
,2024-01-01,Machine Learning Engineer,MI,FT,135200.0,US,US,M,0,USD,135200.0,135200.0
,2024-01-01,Machine Learning Engineer,MI,FT,135200.0,US,US,M,0,USD,135200.0,135200.0
,2024-01-01,Data Analyst,EN,FT,102000.0,US,US,M,100,USD,102000.0,102000.0
,2024-01-01,Data Engineer,MI,FT,102000.0,US,US,M,0,USD,102000.0,102000.0
,2024-01-01,BI Developer,EX,FT,204500.0,US,US,M,0,USD,204500.0,204500.0
,2024-01-01,Data Engineer,EX,FT,204500.0,US,US,M,0,USD,204500.0,204500.0
,2024-01-01,Data Scientist,MI,FT,168000.0,US,US,M,100,USD,168000.0,168000.0
,2024-01-01,Business Intelligence Manager,MI,FT,168000.0,US,US,M,100,USD,168000.0,168000.0
,2024-01-01,Data Scientist,SE,FT,204800.0,US,US,M,0,USD,204800.0,204800.0
,2024-01-01,AI Engineer,SE,FT,168000.0,US,US,M,0,USD,168000.0,168000.0
,2024-01-01,Data Engineer,SE,FT,204662.0,US,US,M,0,USD,204662.0,204662.0
,2024-01-01,BI Developer,MI,FT,168000.0,US,US,M,0,USD,168000.0,168000.0
,2024-01-01,Machine Learning Scientist,SE,FT,204600.0,US,US,M,0,USD,204600.0,204600.0
,2024-01-01,Machine Learning Engineer,SE,FT,135200.0,US,US,M,0,USD,135200.0,135200.0
,2024-01-01,Data Scientist,SE,FT,204600.0,US,US,M,0,USD,204600.0,204600.0
,2024-01-01,Data Scientist,MI,FT,168000.0,US,US,M,0,USD,168000.0,168000.0
,2024-01-01,Data Scientist,SE,FT,101763.0,CA,CA,M,0,USD,101763.0,101763.0
,2024-01-01,Data Scientist,SE,FT,101763.0,CA,CA,M,0,USD,101763.0,101763.0
,2024-01-01,Data Engineer,MI,FT,168000.0,US,US,M,0,USD,168000.0,168000.0
,2024-01-01,Data Scientist,SE,FT,168000.0,US,US,M,0,USD,168000.0,168000.0
,2024-01-01,Business Intelligence Engineer,SE,FT,204500.0,US,US,M,0,USD,204500.0,204500.0
,2024-01-01,Data Engineer,EX,FT,204500.0,US,US,M,0,USD,204500.0,204500.0
,2024-01-01,Data Scientist,MI,FT,168000.0,US,US,M,0,USD,168000.0,168000.0
,2024-01-01,Data Integration Engineer,SE,FT,100000.0,US,US,M,0,USD,100000.0,100000.0
,2024-01-01,Data Engineer,SE,FT,169200.0,US,US,M,0,USD,169200.0,169200.0
,2024-01-01,Data Architect,SE,FT,169767.0,NZ,NZ,M,0,USD,169767.0,169767.0
,2024-01-01,Data Engineer,SE,FT,200000.0,US,US,M,100,USD,200000.0,200000.0
,2024-01-01,Research Scientist,SE,FT,200000.0,US,US,M,0,USD,200000.0,200000.0
,2024-01-01,Data Engineer,MI,FT,106050.0,US,US,M,0,USD,106050.0,106050.0
,2024-01-01,ML Engineer,MI,FT,106050.0,US,US,M,0,USD,106050.0,106050.0
,2024-01-01,BI Developer,MI,FT,106050.0,US,US,M,0,USD,106050.0,106050.0
,2024-01-01,Data Engineer,MI,FT,106050.0,US,US,M,0,USD,106050.0,106050.0
,2024-01-01,ML Engineer,SE,FT,200000.0,US,US,M,0,USD,200000.0,200000.0
,2024-01-01,Data Analyst,EN,FT,106100.0,US,US,M,0,USD,106100.0,106100.0
,2024-01-01,Data Modeler,SE,FT,106100.0,US,US,M,0,USD,106100.0,106100.0
,2024-01-01,Data Engineer,MI,FT,106100.0,US,US,M,0,USD,106100.0,106100.0
,2024-01-01,BI Developer,MI,FT,106100.0,US,US,M,0,USD,106100.0,106100.0
,2024-01-01,Research Scientist,MI,FT,200000.0,US,US,M,0,USD,200000.0,200000.0
,2024-01-01,Machine Learning Scientist,MI,FT,200000.0,US,US,M,0,USD,200000.0,200000.0
,2024-01-01,Machine Learning Engineer,MI,FT,200000.0,US,US,M,0,USD,200000.0,200000.0
,2024-01-01,Data Engineer,MI,FT,200000.0,US,US,M,100,USD,200000.0,200000.0
,2024-01-01,Data Engineer,SE,FT,200000.0,US,US,M,0,USD,200000.0,200000.0
,2024-01-01,Data Scientist,SE,FT,106200.0,US,US,M,0,USD,106200.0,106200.0
,2024-01-01,Data Engineer,MI,FT,200000.0,US,US,M,0,USD,200000.0,200000.0
,2024-01-01,Data Science,SE,FT,200000.0,US,US,M,0,USD,200000.0,200000.0
,2024-01-01,Data Scientist,MI,FT,200300.0,US,US,M,0,USD,200300.0,200300.0
,2024-01-01,Data Analyst,SE,FT,200200.0,US,US,M,0,USD,200200.0,200200.0
,2024-01-01,ML Engineer,SE,FT,200070.0,CA,CA,M,0,USD,200070.0,200070.0
,2024-01-01,AI Engineer,EX,FT,200070.0,CA,CA,M,0,USD,200070.0,200070.0
,2024-01-01,Data Scientist,SE,FT,200070.0,CA,CA,M,0,USD,200070.0,200070.0
,2024-01-01,Data Engineer,SE,FT,200000.0,US,US,M,0,USD,200000.0,200000.0
,2024-01-01,Data Analyst,MI,FT,106000.0,US,US,M,0,USD,106000.0,106000.0
,2024-01-01,Data Science,MI,FT,106000.0,US,US,M,0,USD,106000.0,106000.0
,2024-01-01,Data Analyst,EN,FT,106000.0,US,US,M,0,USD,106000.0,106000.0
,2024-01-01,Data Scientist,MI,FT,106000.0,US,US,M,0,USD,106000.0,106000.0
,2024-01-01,Research Engineer,SE,FT,106000.0,US,US,M,0,USD,106000.0,106000.0
,2024-01-01,Cloud Database Engineer,MI,FT,106000.0,US,US,M,0,USD,106000.0,106000.0
,2024-01-01,Research Analyst,EN,FT,106000.0,US,US,M,0,USD,106000.0,106000.0
,2024-01-01,Cloud Database Engineer,MI,FT,106000.0,US,US,M,0,USD,106000.0,106000.0
,2024-01-01,Data Scientist,SE,FT,106000.0,US,US,M,0,USD,106000.0,106000.0
,2024-01-01,Business Intelligence,EX,FT,200000.0,US,US,M,0,USD,200000.0,200000.0
,2024-01-01,AI Software Engineer,SE,FT,106200.0,EG,EG,M,0,USD,106200.0,106200.0
,2024-01-01,Machine Learning Engineer,SE,FT,200000.0,CA,CA,M,0,USD,200000.0,200000.0
,2024-01-01,Machine Learning Engineer,SE,FT,200000.0,US,US,M,0,USD,200000.0,200000.0
,2024-01-01,Data Engineer,SE,FT,200000.0,US,US,M,100,USD,200000.0,200000.0
,2024-01-01,Data Engineer,SE,FT,200000.0,US,US,M,0,USD,200000.0,200000.0
,2024-01-01,Research Scientist,SE,FT,200000.0,US,US,M,0,USD,200000.0,200000.0
,2024-01-01,Machine Learning Engineer,SE,FT,200000.0,US,US,M,0,USD,200000.0,200000.0
,2024-01-01,AI Engineer,SE,FT,200000.0,US,US,M,100,USD,200000.0,200000.0
,2024-01-01,Data Scientist,SE,FT,200000.0,US,US,M,0,USD,200000.0,200000.0
,2024-01-01,Data Engineer,SE,FT,200000.0,US,US,M,0,USD,200000.0,200000.0
,2024-01-01,Research Analyst,SE,FT,200000.0,US,US,M,0,USD,200000.0,200000.0
,2024-01-01,Data Science,MI,FT,106500.0,US,US,M,0,USD,106500.0,106500.0
,2024-01-01,Data Scientist,MI,FT,106500.0,US,US,M,100,USD,106500.0,106500.0
,2024-01-01,Business Intelligence Engineer,SE,FT,106500.0,US,US,M,0,USD,106500.0,106500.0
,2024-01-01,Data Science,MI,FT,106500.0,US,US,M,0,USD,106500.0,106500.0
,2024-01-01,Data Engineer,MI,FT,106500.0,US,US,M,0,USD,106500.0,106500.0
,2024-01-01,Business Intelligence Engineer,SE,FT,106500.0,US,US,M,0,USD,106500.0,106500.0
,2024-01-01,Data Science,MI,FT,106500.0,US,US,M,0,USD,106500.0,106500.0
,2024-01-01,AI Engineer,MI,FT,200000.0,US,US,M,0,USD,200000.0,200000.0
,2024-01-01,Data Architect,SE,FT,200000.0,US,US,M,0,USD,200000.0,200000.0
,2024-01-01,Data Analyst,SE,FT,200000.0,US,US,M,100,USD,200000.0,200000.0
,2024-01-01,Machine Learning Engineer,MI,FT,200000.0,US,US,L,100,USD,200000.0,200000.0
,2024-01-01,Machine Learning Engineer,SE,FT,200000.0,US,US,M,0,USD,200000.0,200000.0
,2024-01-01,Data Analyst,SE,FT,106260.0,US,US,M,0,USD,106260.0,106260.0
,2024-01-01,Data Infrastructure Engineer,MI,FT,200000.0,US,US,M,0,USD,200000.0,200000.0
,2024-01-01,Business Intelligence Engineer,SE,FT,106300.0,US,US,M,0,USD,106300.0,106300.0
